Name,SG: Total,SG: Tee-to-Green,SG: Off-the-Tee,SG: Approach the Green,SG: Around-the-Green,SG: Putting,Total Driving,Ball Striking,Longest Drives,Driving Distance,Driving Pct. 320+ (Measured),Driving Pct. 300-320 (Measured),Driving Pct. 300+ (Measured),Driving Pct. 280-300 (Measured),Driving Pct. 260-280 (Measured),Driving Pct. 240-260 (Measured),Driving Pct. <= 240 (Measured),Driving Distance - All Drives,Driving Pct. 320+ (All Drives),Driving Pct. 300-320 (All Drives),Driving Pct. 300+ (All Drives),Driving Pct. 280-300 (All Drives),Driving Pct. 260-280 (All Drives),Driving Pct. 240-260 (All Drives),Driving Pct. <= 240 (All Drives),Percentage of Yardage covered by Tee Shots,Percentage of Yardage covered by Tee Shots - Par 4's,Percentage of Yardage covered by Tee Shots - Par 5's,Driving Accuracy Percentage,Rough Tendency,Left Rough Tendency,Right Rough Tendency,Right Rough Tendency (RTP Score),Left Rough Tendency (RTP Score),Fairway Bunker Tendency,Missed Fairway Percent - Other,Hit Fairway Percentage,Distance from Edge of Fairway,Distance from Center of Fairway,Left Tendency,Right Tendency,Good Drive Percentage,Club Head Speed,Ball Speed,Smash Factor,Launch Angle,Spin Rate,Distance to Apex,Apex Height,Hang Time,Carry Distance,Carry Efficiency,Total Distance Efficiency,Total Driving Efficiency,Greens in Regulation Percentage,Greens or Fringe in Regulation,GIR Percentage - 200+ yards,GIR Percentage - 175-200 yards,GIR Percentage - 150-175 yards,GIR Percentage - 125-150 yards,GIR Percentage - < 125 yards,GIR Percentage - 100-125 yards,GIR Percentage - 100+ yards,GIR Percentage - < 100 yards,GIR Percentage - 75-100 yards,GIR Percentage - < 75 yards,GIR Percentage from Fairway,GIR Pct. - Fairway Bunker,GIR Percentage from Other than Fairway,Proximity to Hole,Approaches from > 275 yards,Approaches from 250-275 yards,Approaches from 225-250 yards,Approaches from 200-225 yards,Approaches from > 200 yards,Approaches from 175-200 yards,Approaches from 150-175 yards,Approaches from 125-150 yards,Approaches from 50-125 yards,Approaches from 100-125 yards,Approaches from 75-100 yards,Approaches from 50-75 yards,Approaches from inside 100 yards,Approaches from > 100 yards,Fairway Proximity,Rough Proximity,Left Rough Proximity,Right Rough Proximity,Approaches from > 275 yards (Rgh),Approaches from 250-275 yards (Rgh),Approaches from 225-250 yards (Rgh),Approaches from 200-225 yards (Rgh),Approaches from > 100 yards (Rgh),Approaches from inside 100 yards (Rgh),Approaches from > 200 yards (Rgh),Approaches from 175-200 yards (Rgh),Approaches from 150-175 yards (Rgh),Approaches from 125-150 yards (Rgh),Approaches from 50-125 yards (Rgh),Approaches from 100-125 yards (Rgh),Approaches from 75-100 yards (Rgh),Approaches from 50-75 yards (Rgh),Birdie or Better Percentage - Fairway,Birdie or Better Percentage - Left Rough,Birdie or Better Percentage - Right Rough,Birdie or Better Percentage - Rough,Birdie or Better Percentage - 200+ yards,Birdie or Better Percentage - 175-200 yards,Birdie or Better Percentage - 150-175 yards,Birdie or Better Percentage - 125-150 yards,Birdie or Better Percentage - < 125 yards,Approach > 275 yards (RTP),Approach 250-275 yards (RTP),Approach 225-250 yards (RTP),Approach 200-225 yards (RTP),Approach > 200 yards (RTP Score),Approach 175-200 yards (RTP Score),Approach 150-175 yards (RTP Score),Approach 125-150 yards (RTP Score),Approach < 125 yards (RTP Score),Approach 100-125 yards (RTP Score),Approach 75-100 yards (RTP Score),Approach 50-75 yards (RTP Score),Approaches 50-75 yards-Rgh (RTP),Approaches 75-100 yards-Rgh (RTP),Approaches 100-125 yards-Rgh (RTP),Approaches 50-125 yards-Rgh (RTP),Approaches 125-150 yards-Rgh (RTP),Approaches 150-175 yards-Rgh (RTP),Approaches 175-200 yards-Rgh (RTP),Approaches > 200 yards-Rgh (RTP),Approaches < 100 yards-Rgh (RTP),Approaches > 100 yards-Rgh (RTP),Approaches 200-225 yards-Rgh (RTP),Approaches 225-250 yards-Rgh (RTP),Approaches 250-275 yards-Rgh (RTP),Approaches > 275 yards-Rgh (RTP),Approaches Left Rough (RTP Score),Approaches Right Rough (RTP Score),Fairway Approach (RTP Score),Going for the Green,Going for the Green - Hit Green Pct.,Going for the Green - Birdie or Better,Par 5 Going for the Green,Average Going for it Shot Distance (in Yards),Average Distance after Going for it Shot,Total Hole Outs,Longest Hole Outs (in yards),Average Approach Shot Distance,Average Approach Distance - Birdie or Better,Average Approach Distance - Par,Average Approach Distance - Bogey or Worse,Average Distance to Hole After Tee Shot,Scrambling,Scrambling from the Sand,Scrambling from the Rough,Scrambling from the Fringe,Scrambling from Other Locations,Scrambling from > 30 yards,Scrambling from 20-30 yards,Scrambling from 10-20 yards,Scrambling from < 10 yards,Sand Save Percentage,Sand Saves from 30+ yards,Sand Saves from 20-30 yards,Sand Saves from 10-20 yards,Sand Saves from < 10 yards,Proximity to Hole (ARG),Proximity to Hole from Sand,Proximity to Hole from Fringe,Proximity to Hole from Rough,Proximity to Hole from Other Locations,Proximity to Hole from 30+ yards,Proximity to Hole from 20-30 yards,Proximity to Hole from 10-20 yards,Proximity to Hole from < 10 yards,Scrambling Average Distance to Hole,Scrambling > 30 yds (RTP Score),Scrambling 20-30 yds (RTP Score),Scrambling 10-20 yds (RTP Score),Scrambling Fringe (RTP Score),Scrambling Rough (RTP Score),Total Putting,Bonus Putting,Putting Average,Overall Putting Average,Birdie or Better Conversion Percentage,Putts Per Round,Putts per Round - Round 1,Putts per Round - Round 2,Putts per Round - Round 3,Putts per Round - Round 4,1-Putts per Round,2-Putts per Round,3-Putts per Round,One-Putt Percentage,One-Putt Percentage - Round 1,One-Putt Percentage - Round 2,One-Putt Percentage - Round 3,One-Putt Percentage - Round 4,Total 1 Putts - Inside 5',Total 1 Putts - 5-10',Total 1 Putts - 10-15',Total 1 Putts - 15-20',Total 1 Putts - 20-25',Total 1 Putts - > 25',Longest Putts,3-Putt Avoidance,3-Putt Avoidance - Round 1,3-Putt Avoidance - Round 2,3-Putt Avoidance - Round 3,3-Putt Avoidance - Round 4,3-Putt Avoidance - Inside 5',3-Putt Avoidance - 5-10',3-Putt Avoidance - 10-15',3-Putt Avoidance - 15-20',3-Putt Avoidance - 20-25',3-Putt Avoidance > 25',Total 3 Putts - 15-20',Total 3 Putts - 20-25',Total 3 Putts - > 25',Putting from - > 25',Putting from - > 20',Putting from 15-25',Putting from - 20-25',Putting from - 15-20',Putting from 5-15',Putting from - 10-15',Putting - Inside 10',Putting from 5-10',Putting from 3-5',Putting from Inside 5',Putting from 10',Putting from 9',Putting from 8',Putting from 7',Putting from 6',Putting from 5',Putting from - > 10',Putting from 4-8',Putting from 4',Putting from 3',Putts Made Per Event Over 10',Putts Made Per Event Over 20',Average Distance of Putts made,Average Distance of Birdie putts made,Average Distance of Eagle putts made,Putts made Distance,Approach Putt Performance,Average Putting Distance - All 1 putts,Average Putting Distance - All 2 putts,Average Putting Distance - All 3 putts,Average Putting Distance - GIR 1 Putts,Average Putting Distance - GIR 2 Putts,Average Putting Distance - GIR 3 Putts,GIR Putting Avg - > 35',GIR Putting Avg - 30-35',GIR Putting Avg - 25-30',GIR Putting - > 25',GIR Putting - 20-25',GIR Putting - 15-20',GIR Putting - 10-15',Scoring Average,Scoring Average (Actual),Scoring Average Before Cut,Stroke Differential Field Average,Lowest Round,Rounds in the 60s,Sub-Par Rounds,Birdie Average,Total Birdies,Eagles (Holes per),Total Eagles,Par Breakers,Bounce Back,Birdie to Bogey Ratio,Par 3 Birdie or Better Leaders,Par 4 Birdie or Better Leaders,Par 5 Birdie or Better Leaders,Par 5 Eagle Leaders,Birdie or Better Percentage,Bogey Avoidance,Reverse Bounce Back,Bogey Average,Final Round Scoring Average,Final Round Performance,Top 10 Final Round Performance,Top 5 Final Round Performance,25+ Final Round Performance,Round 1 Scoring Average,Round 2 Scoring Average,Round 3 Scoring Average,Round 4 Scoring Average,Front 9 Round 1 Scoring Average,Back 9 Round 1 Scoring Average,Front 9 Round 2 Scoring Average,Back 9 Round 2 Scoring Average,Front 9 Round 3 Scoring Average,Front 9 Round 4 Scoring Average,Par 3 Performance,Par 3 Scoring Average,Par 4 Performance,Par 4 Scoring Average,Par 5 Performance,Par 5 Scoring Average,Front 9 Scoring Average,Front 9 Lowest Round,Back 9 Scoring Average,Back 9 Lowest Round,Back 9 Round 3 Scoring Average,Back 9 Round 4 Scoring Average,Early Scoring Average,Early Lowest Round,First Tee Early Scoring Average,Tenth Tee Early Scoring Average,Early Round 1 Scoring Average,Early Round 2 Scoring Average,Early Round 3 Scoring Average,Early Round 4 Scoring Average,First Tee Early Round 1 Scoring Average,Tenth Tee Early Round 1 Scoring Average,Tenth Tee Early Round 2 Scoring Average,First Tee Early Round 3 Scoring Average,First Tee Early Round 4 Scoring Average,First Tee Early Lowest Round,Tenth Tee Early Lowest Round,Late Scoring Average,Late Lowest Round,Late Round 1 Scoring Average,Late Round 2 Scoring Average,Late Round 3 Scoring Average,Late Round 4 Scoring Average,First Tee Late Scoring Average,Tenth Tee Late Scoring Average,First Tee Late Round 1 Scoring Average,First Tee Late Round 2 Scoring Average,Tenth Tee Late Round 2 Scoring Average,First Tee Late Round 3 Scoring Average,First Tee Late Round 4 Scoring Average,First Tee Late Lowest Round,Tenth Tee Late Lowest Round,Consecutive Cuts,YTD Consecutive Cuts,Current Streak without a 3-Putt,Consecutive Fairways Hit,Consecutive GIR,Consecutive Sand Saves,Best YTD 1-Putt or Better Streak,Best YTD Streak w/o a 3-Putt,Best Rounds in 60's Streak,YTD Rounds in 60's Streak,Best Sub-Par Rounds Streak,YTD Sub-Par Rounds Streak,YTD Par or Better Streak,Consecutive Par 3 Birdies,Consecutive Par 4 Birdies,Consecutive Par 5 Birdies,Consecutive Holes Below Par,Consecutive Birdies Streak,Consecutive Birdies/Eagles streak,Top 10 Finishes,Victory Leaders,Official Money,Career Money Leaders,Career Earnings,Money per Event Leaders,Total Money (Official and Unofficial),Percentage of Available Purse Won,Percentage of potential money won,FedexCup Regular Season Points,FedExCup Points per Event Leaders,PGA Championship Points,% of Potential Pts won - FedExCup Regular Season,FedExCup Standings,All-Around Ranking,Aon Risk Reward Challenge,RSM Birdies Fore Love,Official World Golf Ranking,,,,,,,,,,,,,
Jon Rahm,2.528,1.722,0.392,0.959,0.371,0.806,127,23,415,314.2,39.29,26.79,66.07,28.57,5.36,0,0,308.2,29.1,32.49,61.58,22.88,8.19,5.37,1.98,65.71,69.82,56.12,57.32,30.88,14.73,16.15,-0.105,-0.038,8.8,5.1,55.24,25.91666667,29.75,50,50,83.59,120.05,181.44,1.511,10.23,2242.9,193.4,104.25,6.3,293.7,2.448,2.61,188,73.02,80,59.52,47.95,67.82,81.69,86.13,69.81,65.64,93.33,81.82,95.92,83.7,61.3,59.76,35.33333333,73.08333333,58.75,45.5,32.08333333,44.25,29.91666667,23.25,22.66666667,20.33333333,22.08333333,19.66666667,13.5,17.83333333,30.16666667,28.91666667,43.33333333,48.75,38.08333333,153,105.3333333,82,44.16666667,44.41666667,25.08333333,76.91666667,40.25,41.41666667,33.91666667,33.5,36.16666667,32.16666667,23.33333333,34.21,14.89,25,20,48.18,23.29,21.74,22.97,30.93,-1.143,-0.727,-0.308,-0.344,-0.461,-0.075,-0.242,-0.182,-0.299,-0.289,-0.318,-0.286,-0.25,E,E,-0.048,E,0.333,-0.077,-0.467,-0.2,E,-0.429,-0.75,-0.5,E,0.064,-0.083,-0.27,66.4,30.12,66.27,65,255.6,20.9,7,21,169.7,185.3,161.8,167.1,160.9,63.24,57.14,39.47,93.33,72.58,37.04,31.58,75,91.3,51.52,0,14.29,62.5,66.67,7.5,10.75,2.916666667,8.333333333,6.583333333,12.41666667,9.5,6.666666667,3.5,7.666666667,0.704,0.632,0.231,0.067,0.658,153,101.8,1.666,1.556,41.64,28,27.14,28.29,28.43,28.14,7.89,9.36,0.46,43.85,48.41,38.89,43.65,44.44,86,53,25,16,7,8,43.5,2.58,2.38,2.38,3.17,2.38,0,0,0,1.92,2.5,9.52,1,1,10,7.62,10.34,25,17.5,30.77,50.58,36.76,88.36,59.62,87.14,97.31,53.33,55.56,73.68,57.89,57.58,81.48,21.13,67.35,90.7,100,8,2.1,83.66666667,9.083333333,17.83333333,57,2.166666667,8.333333333,23.91666667,35.41666667,10.5,25.5,35.41666667,0.56,0.53,0.91,6.32,17.95,33.33,35.19,68.855,67.93,67.13,2.86,62,21,23,5.32,149,45.8,11,31.75,27.59,2.58,26.85,24.66,58,11,31.75,12.3,7.74,2.11,69,85.71,83.3,83.3,100,66.86,67.71,68.14,69,33.43,33.43,34.14,33.57,33.57,34.57,-19,2.82,-21,3.93,-66,4.34,33.93,30,34,31,34.57,34.43,68.57,65,68.67,68.5,67,69.67,65,72,69,65,69.67,65,72,65,65,67.71,62,66.8,66.25,68.67,68.5,67.9,64,66.8,67,64,68.67,68.5,62,64,25,7,37,13,18,6,9,100,11,9,15,12,12,3,4,16,4,4,4,6,3,9934779,44958821,44958821,1419254,10047279,9.72,54.01,2013,287.576,11609168,55.15,2013,241,-0.917,24,9.5,,,,,,,,,,,,,
Max Homa,2.179,1.38,0.208,0.911,0.261,0.799,116,68,419,303.5,20.31,28.13,48.44,39.06,10.94,1.56,0,298.9,20.32,30.82,51.14,23.97,14.38,5.94,4.57,64.22,68.37,54.52,61.95,25.75,10.34,15.4,-0.224,E,8.7,3.45,62.07,24.75,27,42.1,57.9,82.52,119.9,177.18,1.484,7.69,2784.1,190.9,89.58333333,6.3,283.9,2.368,2.536,385,68.75,75.63,46.88,52.69,67.62,73.81,81.82,78.13,63.9,83.45,78.95,85.05,80.36,44.7,51.74,36.66666667,60.08333333,74.16666667,47.83333333,35.58333333,48.41666667,31.91666667,28.75,20.5,16.75,18.08333333,14.25,18.83333333,15.33333333,31.25,29.5,46.91666667,51,43.91666667,96.5,62.58333333,96.33333333,58.75,49.08333333,26.33333333,70.58333333,45,45.66666667,29,29,30.66666667,28.83333333,20.5,29.25,15.91,28.33,23.08,36.96,23.53,23.58,25.88,26.61,-0.692,-0.385,-0.348,-0.216,-0.349,-0.115,-0.115,-0.211,-0.244,-0.273,-0.355,0.182,0.667,0.143,-0.188,E,-0.222,0.091,E,-0.276,0.3,-0.117,0.1,E,-0.727,-0.5,0.091,-0.2,-0.21,65.03,25.53,58.51,66.96,262.2,22.6,7,102,170.3,183.4,166.5,158.5,165.9,68.89,63.64,63.27,92.31,69.79,25.71,71.43,79.17,91.89,52.94,0,57.14,52.38,100,7.083333333,8.666666667,3.666666667,6.916666667,7.083333333,12.75,8.333333333,5.916666667,3.25,6.416666667,0.886,0.286,0.181,E,0.367,100.3,102.38,1.687,1.54,38.58,27.72,27.63,27.13,28.38,27.75,8.09,9.25,0.38,44.97,44.44,51.39,40.97,43.06,128,63,28,15,8,9,44.75,2.08,0.69,4.86,1.39,1.39,0,0,1.32,0,4,7.56,1,2,9,7.56,10.06,19.66,16,22.39,51.72,37.18,89.54,60.8,92.22,98.1,55.56,50,60,60,70.59,88.1,19.43,72.22,95.83,99.7,7.6,2.1,79.41666667,9.666666667,13,54,2.083333333,7.583333333,23.08333333,41.33333333,10.91666667,24.66666667,40.33333333,0.34,2.14,0.37,7.89,17.02,24.14,40.35,69.46,68.69,68.25,2.16,63,19,26,4.84,155,115.2,5,27.78,27.87,2.42,24.19,23.24,45.54,1,4,27.78,11.46,10.07,1.91,68.5,75,80,100,50,100,50,68.13,68.38,69.75,68.5,33.75,34.38,33.88,34.5,34,33.88,-16,2.87,-31,3.91,-47,4.58,33.88,30,34.81,31,35.75,34.63,67.91,63,68.2,67.67,66.33,68.4,67,72,66.33,67.5,69,67,72,63,64,69.1,65,69.2,68.33,70.67,68,69.1,69.2,68.33,70.67,68,65,12,8,10,17,4,9,156,6,5,12,11,8,12,4,4,4,5,5,3,4,2,6607805,19457159,19457159,825976,6852805,6,33.31,1630,203.722,5535.203,7763137,1630,39.27,1630,294,-0.8,61,5.59,,,,,,,,,,,
Tony Finau,2.158,1.663,0.503,1.056,0.104,0.495,162,62,397,303,23.33,31.67,55,23.33,15,5,1.67,298.4,18.57,30.57,49.14,24.29,14.29,9.14,3.14,63.58,67.6,54.26,58.81,29.68,14.41,15.27,-0.057,-0.06,6.9,4.61,58.79,29.5,29.75,49.3,50.7,84.05,117.07,176.89,1.515,10.08,2506.3,187.5,100.4166667,6.3,284.7,2.432,2.589,247,70.93,79.33,54.35,58.67,70,77.94,81.65,76.6,67.86,83.78,92.59,80.95,78.95,87.5,57.23,36.33333333,67.08333333,67.41666667,52.41666667,39.58333333,50.75,31.25,28.66666667,18.66666667,18.41666667,19.58333333,14.33333333,24.5,17.16666667,32,30.5,42.75,44.41666667,41,101.0833333,71.91666667,69.16666667,59.83333333,46.25,23.25,71.83333333,47.83333333,44.33333333,32,27.66666667,33.58333333,27.83333333,19.91666667,29.49,26.09,19.57,22.83,43,18.07,16.67,23.53,31.91,-0.857,-0.909,-0.19,-0.2,-0.377,-0.016,-0.125,-0.184,-0.22,-0.179,-0.318,-0.111,E,-0.5,-0.222,-0.227,-0.071,-0.04,E,-0.308,-0.143,-0.103,0.25,-0.5,-0.667,-0.5,-0.13,-0.087,-0.189,55.91,30.99,61.97,54.72,254.9,23.1,4,138,168.2,175.8,165.3,165.7,170.7,68.15,60.87,60.38,100,68.75,42.86,64.71,71.43,88.89,59.46,0,71.43,68.42,100,6.5,6.666666667,3,7,6.75,8.833333333,8,6.75,2.333333333,6.416666667,0.619,0.412,0.286,E,0.415,190.4,99.43,1.713,1.581,37.8,28.47,27.75,28.88,27.86,29.43,7.53,9.77,0.47,41.85,40.97,39.58,45.24,42.06,88,48,29,8,4,9,59.25,2.59,0.69,2.78,1.59,5.56,0,0,0,0,3.13,8.26,1,10,7.44,8.5,16.9,12.5,20.51,50.58,40,87.78,58.76,80.52,95.75,47.06,46.15,64.71,58.82,66.67,72.97,19.1,67.31,87.5,100,7.3,1.9,79.25,10,53,2,8.083333333,24.16666667,46,11.41666667,26.5,46,0.76,1.18,0.56,7.56,13.33,24.24,36.36,69.574,68.77,68.71,1.96,62,18,22,4.83,145,270,2,27.22,26.32,2.41,20,18.79,60.38,1,1,27.22,11.3,12.41,1.9,69.29,57.14,50,50,50,100,69.25,68.63,67.86,69.29,34.38,34.88,33.5,35.13,33.71,34,-4,2.97,-19,3.94,-60,4.43,33.9,30,34.87,31,34.14,35.29,69,62,67.4,70.33,69.5,69,69,67,68,71,67,71,67,71,67,62,67,68.63,64,69,68.25,67.4,69.67,69.2,66.5,70.5,67.5,68.67,67,68.25,64,69.67,65,64,7,7,6,14,13,5,7,142,16,12,16,12,17,4,3,7,4,4,3,3,1,2956192,34467544,34467544,369524,3071192,2.73,15.16,847,105.893,1723.541,8038684,847,20.41,847,371,-0.571,32,4.61,,,,,,,
Rory McIlroy,1.989,2.28,0.8,0.894,0.585,-0.29,184,199,388,327.6,68.75,15.63,84.38,12.5,0,0,3.13,313.2,45.09,25,70.09,16.52,6.25,4.46,2.68,66.9,70.37,57.96,52.68,31.36,12.27,19.09,-0.024,E,10,5,53.64,26.83333333,33.33333333,40,60,78.13,122.4,184.62,1.508,11.37,2211.5,201.8,121.5,6.3,305.3,2.498,2.639,82,65.97,76.04,35.71,53.33,68.97,61.36,81.65,70.37,59.41,85.37,84.62,85.51,83.05,45.5,50,38.41666667,68.58333333,57.58333333,47.41666667,43.66666667,49.83333333,32.75,26.08333333,27.16666667,15.83333333,17.33333333,14.08333333,14.83333333,14.75,33.08333333,31.08333333,44.83333333,40.5,47.16666667,109,93.33333333,65.25,47.25,48.08333333,25.41666667,73.25,51.66666667,47.16666667,33.91666667,30.33333333,38.33333333,29.41666667,18.16666667,25.13,22.73,20,20.97,42.65,24.53,15.25,13.64,19.35,-0.667,-0.667,-0.059,-0.214,-0.279,-0.122,-0.077,-0.038,-0.216,-0.333,-0.2,E,-0.2,0.333,0.25,0.125,-0.3,0.118,-0.2,-0.125,E,-0.038,-0.5,-0.667,1,E,-0.045,-0.025,-0.15,78.79,29.09,63.64,80.77,256.2,22.8,5,22,169,192.5,158.9,175.2,156.5,67.35,69.23,65.52,90.91,62.22,27.78,61.9,76.32,90.48,60,33.33,25,76.92,6.333333333,8.916666667,2.25,6.75,6,14.25,7,4.833333333,2.583333333,6.583333333,0.833,0.333,0.211,-0.091,0.276,223,99.58,1.758,1.566,33.33,28.19,27,27.5,28,30.25,7.19,10.13,0.25,39.93,44.44,40.28,40.28,34.72,71,29,9,3,2,1,31.91666667,1.39,1.39,1.39,2.78,0,1.85,0,0,0,4.92,1,3,1.64,3.45,8.93,7.69,10,42.71,24.32,89.56,54.24,91.67,98.32,50,40,78.57,90.48,9.74,66.67,92.59,100,3.8,0.8,58.33333333,7,2.416666667,40,1.916666667,5.416666667,22.75,8.333333333,24.33333333,0,0,1.69,8.7,12.5,25.81,69.26,69.19,68.88,1.99,66,9,12,4.19,67,144,2,23.96,20,1.92,14.06,15.12,65.38,2,23.96,12.5,16.67,2.13,69.5,50,100,100,0,0,69.75,68,69.5,69.5,35.5,34.25,34,34,34.25,34.75,2,3.03,-2,3.99,-33,4.37,34.63,31,34.56,30,35.25,34.75,69.71,66,69,70.25,69.5,69,70,70.5,66,73,69,70,70.5,66,69,68.78,67,70,67,69.33,68.5,68.78,70,67,69.33,68.5,67,6,4,97,8,11,5,5,97,11,4,16,5,3,19,1,2,8,3,3,1,2,1,3913286,70087835,70087835,978321,3913286,5.55,30.84,810,202.399,8192740,38.55,810,529,-0.75,23,9.04,,,,,,,,,,,,,,,,,,,,,,
Scottie Scheffler,1.97,1.956,0.963,0.785,0.208,0.014,73,7,451,309.1,31.25,39.06,70.31,18.75,4.69,6.25,0,305.5,29.4,33.24,62.64,17.58,10.16,7.42,2.2,65.27,69.49,55.08,62.72,27.98,18.28,9.7,-0.171,-0.03,5.5,3.05,63.43,27.08333333,30,65.8,34.2,86.61,120.04,177.49,1.482,10.17,2308.8,184.9,93.41666667,6.1,283.3,2.361,2.563,358,73.61,80.98,44,52.17,70.65,77.5,88.07,82,66.28,90.48,91.67,90.2,83.63,75,61.68,38.66666667,92.08333333,74.91666667,57.16666667,41.08333333,57.08333333,35.33333333,25.33333333,20.66666667,14.91666667,15.66666667,15.83333333,11,14,34,32.25,45.08333333,48.58333333,40.08333333,52.75,97.83333333,90.75,49.58333333,47.66666667,26.16666667,72.91666667,52.41666667,31.25,34.16666667,33.25,41,11.25,44.08333333,26.14,16.98,24.32,20,38.58,16.22,22.11,18.99,26.37,-0.571,-0.643,-0.188,-0.161,-0.286,-0.094,-0.122,-0.148,-0.266,-0.229,-0.278,-0.364,0.6,-0.333,0.1,0.095,-0.056,-0.2,0.176,-0.211,0.091,-0.051,E,-0.333,-0.25,-1,E,-0.081,-0.191,62.22,27.91,59.3,58.33,269.5,24.7,7,32,174.8,189.7,167.8,180.5,163.4,67.76,50,64.58,94.12,67.61,8.33,67.86,67.21,88,39.13,0,25,62.5,50,7.416666667,11.91666667,3.583333333,7.166666667,7.333333333,12.16666667,9.583333333,5.416666667,3.666666667,7.583333333,1.083,0.321,0.279,E,0.313,203.3,100.27,1.717,1.583,34.36,28.5,29.25,29,28.5,27.25,7.19,10.38,0.19,39.93,34.72,39.58,41.67,43.75,87,54,18,8,3,9,47.5,1.04,2.08,1.39,0.69,0,0,0,0,4.44,3.77,2,4,8.49,7.95,11.58,6.67,16,46.07,30.77,87.16,54.87,87.8,97.03,23.53,47.83,55,69.57,66.67,79.31,15.04,68.63,92.45,99.65,5.7,1.7,73.91666667,9.083333333,31.08333333,50,2.083333333,7.666666667,23,10.83333333,24.66666667,0.92,0.95,0.59,8.74,7.14,15.22,28.85,69.283,68.19,67.76,2.09,62,21,25,4.66,149,144,4,26.56,36.17,2.89,14.84,21.18,57.41,1,3,26.56,9.2,8.45,1.59,67.75,75,50,66.7,100,100,0,68.25,67.5,69.25,67.75,34.63,33.63,33.25,34.25,34.63,33.88,-8,2.94,-36,3.89,-58,4.46,34.09,30,34.09,32,34.63,33.88,67.42,62,68,66.25,67.75,66.67,69.5,66.33,69,66.5,68,66,69.5,66.33,62,64,68.65,65,68.75,68,69.17,68.6,69,65.5,68.75,69.67,65.5,69.17,68.6,65,65,10,8,99,16,23,2,4,204,8,8,18,18,20,3,4,7,4,4,1,5,1,5986495,27537383,27537383,748312,6361495,5.44,30.21,1030,128.706,10836.423,9895343,1030,24.81,1030,354,-0.8,50,9.18,,,,,,,,,,,
Jason Day,1.944,1.246,0.467,0.586,0.193,0.698,86,38,362,303.6,22.5,32.5,55,32.5,7.5,5,0,296.4,18.47,32.66,51.13,25.68,11.26,6.08,5.86,63.59,67.45,54.12,63.85,24.43,11.76,12.67,-0.036,-0.135,8.4,4.52,62.67,29.25,28.08333333,52.5,47.5,85.07,118.78,173.78,1.463,11.54,2470.1,190.4,114.5,6.7,289.2,2.435,2.539,310,70.28,76.39,50,52.75,64.96,69.15,87.77,83.58,64.02,90.08,77.27,92.93,80,51.4,56.72,39,73.91666667,66.75,57.08333333,42.91666667,54.33333333,39.75,28.25,23.5,19.83333333,18.83333333,23.75,14.83333333,21.75,35,34.16666667,45.41666667,43.25,47.33333333,93.41666667,62.33333333,88,54.16666667,47.58333333,22.75,71.08333333,41.83333333,44,38.08333333,27.08333333,28.58333333,21.41666667,28.5,23.81,20.45,16.33,18.28,39.31,8.6,16.18,21.05,23.08,-0.5,-0.2,-0.345,-0.222,-0.3,0.027,-0.136,-0.162,-0.219,-0.275,-0.167,0.25,0.333,0.25,0.167,0.211,0.053,0.05,0.455,-0.522,0.25,-0.035,-0.5,E,-1.333,-0.6,-0.023,E,-0.167,57.96,21.98,60.44,53.73,262.7,24,3,13,172.8,189.7,167.9,166.6,169.4,70.56,58.33,60.34,100,72.53,41.67,57.78,83.1,94.12,57.14,60,42.86,65,50,7.166666667,9.75,3.166666667,7.166666667,6.916666667,11.66666667,8.75,5.666666667,3.416666667,6.75,0.667,0.422,0.155,-0.069,0.379,120.5,100.45,1.731,1.575,33.99,28.35,28.64,29,28.56,27,7.68,9.78,0.38,42.64,41.92,40.4,43.21,45.68,115,78,21,20,7,4,43.08333333,2.08,2.02,2.53,1.85,1.85,0,0,0,0,1.82,8,1,12,2.67,5.37,23.68,12.73,33.9,52.88,31.82,89.35,62.68,91.3,97.95,43.75,55,56,63.64,75,91.3,15.76,74.34,91.3,99.71,5.2,1.1,74,9.083333333,16,50,2.083333333,7.166666667,24.83333333,47.16666667,10.16666667,26.75,47.16666667,0.36,0,0.29,2.7,13.21,38.3,26.92,69.393,68.78,69.43,1.85,63,26,30,4.35,174,240,3,24.58,22.86,2.36,12.8,20.38,52.24,3,24.58,10.42,11.98,1.73,66.89,88.89,100,83.3,100,100,69.82,69,69.11,66.89,34.64,35.18,34.64,34.36,34,33.33,-5,2.97,-33,3.92,-61,4.54,34.2,30,34.58,29,35.11,33.56,68.45,64,67.8,69.1,69.17,68.75,68.67,66.75,69,69.25,68.75,68.25,69.5,66.75,65,64,69.1,63,70.6,69.14,70,67,69.22,68,71.5,67,69.17,69,70,67,63,67,5,5,6,13,18,5,8,176,11,7,13,7,2,8,3,4,7,4,4,1,5,0,2943333,53034420,53034420,267576,3037083,2.3,12.78,629,57.182,3215569,11.23,629,351,-0.684,91,2.13,,,,,,,,,,
